gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,total_sec_taken,is_correct
female,16635,3,7,tc,0,0,0,0,0,91.5438596491228,1
female,15533,2,7,ntpc,0,0,0,0,0,9.82857142857143,1
female,27072,3,7,tp,0,0,0,0,0,119.16666666666669,1
male,331867,73,7,tp,6,1,13,7,1,15.934375,1
no_value,8625,2,7,ntpc,0,0,0,0,0,0.0,0
no_value,20942,1,7,ntpc,0,0,0,0,0,26.31578947368421,1
no_value,21181,5,7,tp,0,0,0,0,0,67.36538461538461,1
male,153315,12,7,tc,0,0,0,0,0,11.016085790884718,1
female,120054,11,8,ntpc,0,0,0,0,0,42.454011741682976,1
female,14337,5,8,tp,1,0,0,1,0,40.48484848484848,1
no_value,7875,4,8,tp,0,0,0,0,0,38.42105263157895,1
no_value,4260,1,8,ntpc,0,0,0,0,0,45.27272727272727,1
no_value,58691,10,8,tp,0,0,0,0,0,25.14666666666667,1
female,106707,31,9,tp,0,0,0,0,0,284.94,0
no_value,2381,0,9,kl,1,0,0,0,0,76.57142857142857,1
no_value,6553,2,9,tc,0,0,0,0,0,15.25,0
no_value,45393,12,9,tp,0,0,0,0,0,19.6,1
no_value,11025,2,9,kl,1,0,0,0,0,12.355555555555556,1
no_value,1500,0,9,kl,1,0,0,0,0,142.0,0
no_value,2925,1,9,kl,1,0,0,0,0,72.9090909090909,0
no_value,14325,1,9,kl,1,0,0,0,0,9.375,1
no_value,1630,0,9,kl,1,0,0,0,0,137.11111111111111,1
no_value,7110,4,9,kl,1,0,0,0,0,52.25,0
no_value,4826,0,9,tp,0,0,0,0,0,328.0,1
no_value,7830,4,9,kl,1,0,0,0,0,21.25,0
female,43735,1,10,chc,0,0,0,0,0,7.52020202020202,1
no_value,45110,13,10,ptc,0,0,0,0,0,19.33333333333333,1
no_value,16275,1,1,ptc,1,0,0,0,0,69.33333333333333,0
female,11775,1,1,ntpc,1,0,0,1,0,38.73333333333333,1
no_value,29639,5,1,tp,0,0,0,0,0,38.16129032258065,1
male,3900,0,3,tc,3,0,0,1,0,136.0,1
female,6423,0,3,ilc,2,0,0,2,0,49.66666666666666,1
no_value,2025,0,3,tp,1,0,0,1,0,126.0,1
unspecified,10350,3,3,chc,1,0,0,1,0,54.75342465753425,1
female,29405,4,4,tc,0,0,0,0,0,37.340425531914896,1
male,24390,1,4,tp,0,0,0,0,0,21.944444444444443,1
female,1650,2,4,kh,1,0,0,1,0,95.86666666666666,0
male,4275,0,4,tp,0,0,0,0,0,56.19047619047619,1
unspecified,3159,0,4,tp,0,0,0,0,0,34.0,1
unspecified,13913,5,4,tp,0,0,0,0,0,39.33928571428572,1
no_value,4909,1,4,phc,0,0,0,0,0,0.0,0
no_value,21000,12,4,tn,1,0,0,1,0,0.0,0
unspecified,4350,0,4,tp,0,0,0,0,0,35.285714285714285,1
no_value,48623,9,5,ntpc,1,0,0,1,0,72.59276018099547,1
no_value,21226,5,5,cy,0,0,0,0,0,42.18,1
no_value,35312,4,6,ty,0,0,0,0,0,7.36,1
female,10256,1,6,kh,1,0,0,1,0,97.9090909090909,1
no_value,1950,0,6,kh,0,0,0,0,0,42.7,1
no_value,44334,16,6,ty,0,0,0,0,0,45.25,1
female,145190,17,6,tc,1,0,0,1,0,38.937655860349125,1
female,314829,15,6,tc,1,0,0,1,0,37.21187427240978,1
no_value,7635,0,6,tp,0,0,0,0,0,22.0,1
no_value,10320,1,6,tp,0,0,0,0,0,20.65714285714286,1
no_value,8410,0,7,tp,0,0,0,0,0,22.8,1
no_value,525,0,7,ntpc,1,0,0,1,0,147.66666666666666,1
no_value,10875,3,7,tp,1,0,0,1,0,90.53521126760565,1
no_value,9284,0,7,chc,0,0,0,0,0,39.62222222222222,1
unspecified,14550,1,7,ml,2,0,0,4,0,119.12857142857143,1
no_value,870,0,7,tp,0,0,0,0,0,17.0,1
no_value,19125,6,7,tp,0,0,0,0,0,32.6764705882353,1
no_value,1600,0,7,tp,0,0,0,0,0,99.0,0
no_value,2100,0,7,tp,0,0,0,0,0,18.8,1
female,57324,12,7,tc,0,0,0,0,0,82.37254901960785,1
no_value,1643,0,7,ptc,1,0,0,0,0,15.5,1
no_value,3720,0,7,tp,0,0,0,0,0,32.578947368421055,1
no_value,540,0,7,tn,1,0,0,1,0,71.5,0
no_value,1725,0,8,tc,0,0,0,0,0,16.2,1
no_value,4935,0,8,tp,0,0,0,0,0,37.125,1
unspecified,81687,10,8,tc,0,0,0,0,0,21.61290322580645,1
no_value,2700,0,8,ptc,1,0,0,0,0,21.33333333333333,1
no_value,27840,3,9,kh,0,0,0,0,0,86.0,0
no_value,7381,0,9,tp,0,0,0,0,0,17.176470588235293,1
no_value,14050,1,9,kh,0,0,0,0,0,46.18181818181818,1
no_value,1725,0,9,ptc,1,0,0,0,0,9.4,1
no_value,252,0,11,tn,0,0,0,0,0,0.0,0
no_value,10335,1,1,tp,0,0,0,0,0,31.90909090909091,1
no_value,9525,0,1,kh,0,0,0,0,0,169.88888888888889,1
no_value,17742,1,2,kh,0,0,0,0,0,33.34,1
male,57005,3,3,ilc,2,0,0,1,0,23.51219512195122,1
male,4594,2,3,ntpc,0,0,0,0,1,87.57142857142857,1
no_value,2175,1,4,tp,1,0,0,1,0,60.391304347826086,0
no_value,4875,0,4,tp,1,0,0,1,0,74.46428571428571,1
no_value,76257,12,4,ntpc,1,0,0,1,0,58.66318537859008,1
female,10235,0,4,tp,1,0,0,1,0,26.90909090909091,1
no_value,4200,1,4,tp,1,0,0,1,0,58.40625,1
no_value,4125,0,4,tp,1,0,0,1,0,62.86206896551724,1
no_value,5550,0,4,tp,1,0,0,1,0,43.6,1
unspecified,99153,9,4,tp,0,0,0,0,0,66.57299270072993,1
unspecified,3086,0,4,tp,0,0,0,0,0,30.375,1
no_value,9750,0,4,tn,0,0,0,0,0,32.03333333333333,1
no_value,3525,0,4,tp,1,0,0,1,0,65.8,1
unspecified,74935,9,5,ntpc,1,0,0,1,0,46.86760563380282,1
unspecified,15814,2,5,tc,0,0,0,0,0,179.34782608695653,1
no_value,17865,1,5,tp,1,0,0,1,0,39.05714285714286,1
no_value,70845,4,5,ntpc,1,0,0,1,0,44.27485380116959,1
no_value,59970,8,5,ntpc,1,0,0,1,0,66.99053627760253,1
male,27970,2,5,hc,0,0,0,0,0,28.37142857142857,1
no_value,92889,6,5,ty,1,0,0,1,0,14.72222222222222,1
no_value,83119,13,5,ntpc,1,0,0,1,0,108.04225352112675,1
no_value,93980,17,5,ntpc,1,0,0,1,0,48.33095238095238,1
no_value,68207,10,5,ntpc,1,0,0,1,0,65.91370558375634,1
no_value,5100,1,5,tp,1,0,0,1,0,44.78947368421053,1
no_value,86881,15,5,ntpc,1,0,0,1,0,89.1103448275862,1
no_value,13050,1,5,kh,1,0,0,1,0,126.61818181818182,1
no_value,73142,23,5,ntpc,1,0,0,1,0,50.57446808510638,1
unspecified,73615,16,5,ntpc,2,0,0,2,0,31.684466019417474,1
male,10500,1,5,tc,0,0,0,0,0,55.0,1
male,93083,17,5,kh,0,0,0,0,0,33.407407407407405,1
no_value,5250,2,5,tp,1,0,0,1,0,51.97368421052632,1
no_value,7035,0,6,kh,0,0,0,0,0,23.97674418604652,1
no_value,6225,0,6,tp,1,0,0,1,0,55.21621621621622,1
no_value,2850,1,6,tp,1,0,0,1,0,83.69565217391305,1
female,90183,29,6,tp,0,0,0,0,0,63.07692307692308,1
no_value,4950,0,6,tp,1,0,0,1,0,40.47058823529412,1
no_value,103695,5,6,ntct,1,0,0,1,0,21.88983050847457,1
no_value,4050,0,6,tp,1,0,0,1,0,83.36,1
female,3591,0,6,ylc,0,0,0,0,0,57.25,1
no_value,6434,0,6,tp,0,0,0,0,0,16.791666666666668,1
no_value,26681,7,6,tp,0,0,0,0,0,66.72839506172839,1
no_value,5250,1,6,tp,1,0,0,1,0,42.121212121212125,1
no_value,5550,2,6,tp,1,0,0,1,0,29.215686274509803,1
no_value,57889,5,6,ty,0,0,0,0,0,42.83534136546185,1
female,29190,7,6,tc,0,0,0,0,1,9.954545454545457,1
no_value,1650,1,7,tc,0,0,0,0,0,36.142857142857146,0
no_value,3643,2,7,tc,0,0,0,0,0,17.0,1
no_value,5010,1,7,ty,0,0,0,0,0,30.97826086956522,1
no_value,975,0,7,tp,0,0,0,0,0,45.6,1
no_value,58600,11,7,ty,1,0,0,1,0,82.77209302325582,1
no_value,225,0,7,ntpc,0,0,0,0,0,31.5,0
no_value,22080,1,7,kh,0,0,0,0,0,12.5,1
no_value,91869,8,7,kh,1,0,0,3,0,36.95876288659794,1
male,57131,8,7,tp,1,0,0,1,0,84.68205128205128,1
male,282201,72,7,tc,2,0,3,2,1,27.517283950617283,1
no_value,7650,0,7,hlc,1,0,0,1,0,62.29268292682927,1
no_value,37663,5,8,tp,0,0,0,0,0,40.85714285714285,1
no_value,17367,2,8,ntpc,0,0,0,0,0,65.43478260869566,1
no_value,131288,2,10,tp,0,0,0,0,0,13.96083550913838,1
no_value,45694,17,10,tc,0,0,0,0,0,35.391304347826086,1
no_value,1425,0,11,tp,0,0,0,0,0,88.8,1
no_value,153719,26,12,tn,0,0,0,0,0,70.15068493150685,1
no_value,12148,4,2,kh,0,0,0,0,0,35.0,1
unspecified,18695,2,2,kh,1,0,0,1,0,27.88095238095238,1
no_value,8955,0,2,kh,0,0,0,0,0,61.16666666666666,1
no_value,12117,4,3,ntpc,0,0,0,0,0,51.5,0
female,6285,0,3,phc,1,0,0,0,0,46.6,1
no_value,767,0,4,tp,0,0,0,0,0,42.5,1
female,21992,6,4,ptc,0,0,0,0,0,39.568345323741006,1
unspecified,9954,1,4,ntpc,0,0,0,0,0,48.7536231884058,1
unspecified,8205,1,4,kh,1,0,0,1,0,29.26086956521739,1
no_value,225,0,4,tp,1,0,0,1,0,32.333333333333336,0
female,99899,12,5,tc,0,0,0,0,0,69.3144560357675,1
no_value,9046,0,5,tc,0,0,0,0,0,60.8780487804878,1
no_value,27145,1,5,ty,1,0,0,1,0,102.03125,1
no_value,39648,13,5,ntpc,0,0,0,0,0,82.5,1
no_value,9231,0,5,tp,1,0,0,1,0,24.928571428571427,1
no_value,18825,2,5,kh,1,0,0,1,0,85.5340909090909,1
female,6030,0,5,hlc,0,0,0,0,0,22.0,1
female,23408,1,5,tp,0,0,0,0,0,43.734375,1
no_value,3495,0,6,ntpc,2,0,0,2,0,81.33333333333333,1
no_value,21356,6,6,ntpc,0,0,0,0,0,79.29230769230769,1
no_value,5349,1,6,ntpc,1,0,0,1,0,27.53333333333333,1
female,11775,8,6,ty,1,0,0,1,0,71.28260869565217,1
no_value,16321,4,6,ty,0,0,0,0,0,91.0909090909091,1
no_value,12068,6,7,hc,0,0,0,0,0,99.0,0
no_value,11230,6,7,tc,1,0,0,1,0,73.375,1
no_value,975,0,7,tp,0,0,0,0,0,33.333333333333336,1
no_value,1036,0,7,ntpc,0,0,0,0,0,27.8,1
no_value,18000,6,7,kh,1,0,0,1,0,52.328947368421055,0
no_value,1200,0,8,tp,0,0,0,0,0,14.125,1
no_value,61180,9,8,tp,0,0,0,0,0,44.36363636363637,1
female,59256,15,8,kh,1,0,0,1,0,15.0125,1
female,62988,15,8,tp,2,0,0,1,0,37.0,0
female,205799,23,8,ilc,0,0,0,0,0,34.462633451957295,1
no_value,6750,0,8,tc,1,0,0,1,0,40.8,1
no_value,1275,0,9,kh,0,0,0,0,0,159.375,1
no_value,5120,0,9,tc,0,0,0,0,0,51.45945945945946,1
no_value,975,0,9,tp,0,0,0,0,0,16.8,1
unspecified,11250,3,9,ml,1,0,0,0,0,60.24175824175824,1
unspecified,22538,9,11,ml,1,0,0,1,0,55.95454545454545,0
no_value,75,0,12,tp,0,0,0,0,0,14.0,1
no_value,16860,1,2,ntpc,0,0,0,0,0,46.333333333333336,1
no_value,7851,0,2,tp,0,0,0,0,0,66.125,1
no_value,49989,5,2,tc,0,0,0,0,0,77.42528735632185,1
no_value,69677,13,3,tc,1,0,0,2,0,28.75619834710744,1
female,9738,2,4,tc,1,0,0,1,0,23.94,1
male,110034,22,4,tc,1,0,0,1,0,26.25354609929078,1
female,13380,1,4,kh,0,0,0,0,0,85.953125,1
female,2025,0,4,tp,0,0,0,0,0,31.0,1
unspecified,6928,2,4,tp,0,0,0,0,0,48.528301886792455,1
no_value,129530,9,5,hlc,1,0,0,3,0,35.68659793814433,1
no_value,14065,1,6,kh,0,0,0,0,0,16.29787234042553,1
no_value,4275,0,6,chc,0,0,0,0,0,113.6470588235294,1
no_value,138260,32,6,ntpc,0,0,0,0,0,28.61764705882353,1
unspecified,190175,20,7,kh,0,0,0,0,0,89.56825396825397,1
no_value,22200,10,7,tp,1,0,0,1,0,54.84230769230769,0
no_value,3585,0,7,tp,0,0,0,0,0,45.785714285714285,1
unspecified,16125,7,7,tp,0,0,0,0,0,90.61290322580643,1
female,248832,60,8,tp,0,0,0,0,0,24.571428571428573,1
no_value,31709,5,9,kh,0,0,0,0,0,0.0,0
no_value,7499,4,10,chc,0,0,0,0,0,24.83333333333333,1
no_value,55079,1,1,kh,0,0,0,0,0,49.01052631578948,1
unspecified,195588,39,2,ntpc,8,0,0,9,1,40.38292011019284,1
male,190368,12,2,tp,0,0,0,0,1,32.208,1
no_value,48876,3,3,tp,0,0,0,0,0,40.57142857142857,1
male,45170,6,4,ntpc,0,0,0,0,0,38.462025316455694,1
unspecified,21872,2,4,ntpc,0,0,0,0,0,41.06849315068493,1
female,11910,1,4,kh,0,0,0,0,0,70.19565217391305,1
male,48556,12,4,tp,0,0,0,0,0,67.83233532934132,1
no_value,12923,1,4,cy,0,0,0,0,0,19.22222222222222,1
male,14843,1,4,tp,0,0,0,0,0,45.58888888888889,1
female,143337,25,5,ntpc,1,0,0,1,0,39.03833333333333,1
no_value,300,0,5,ntpc,0,0,0,0,0,118.0,0
no_value,36450,11,5,hc,1,0,0,1,0,140.50625,1
no_value,8235,0,6,tc,1,0,0,1,0,66.72340425531915,1
no_value,97156,21,6,tc,1,0,0,1,0,64.03374233128834,1
no_value,16247,2,6,ml,2,0,0,2,0,31.26595744680851,1
no_value,85595,13,6,kh,0,0,0,0,0,105.15533980582524,1
no_value,8558,2,6,kh,0,0,0,0,0,57.73684210526316,1
no_value,2086,0,6,ty,0,0,0,0,0,10.25,1
no_value,1603,0,6,ty,1,0,0,1,0,41.71428571428572,1
male,7914,2,7,phc,0,0,0,0,0,60.07692307692308,1
male,23910,10,7,hlc,1,0,0,1,0,146.01538461538462,1
no_value,9645,1,7,tc,0,0,0,0,0,48.06060606060606,1
no_value,23400,11,7,tp,1,0,0,1,0,23.664835164835164,0
no_value,8152,4,7,tc,0,0,0,0,0,60.5,1
no_value,13232,2,8,ntpc,0,0,0,0,0,51.266666666666666,1
male,51555,1,8,ty,0,0,1,0,1,52.7247191011236,1
unspecified,38616,7,9,kh,0,0,0,0,0,153.15384615384616,1
no_value,2175,0,10,tp,0,0,0,0,0,15.142857142857142,1
no_value,109213,10,1,kh,0,0,0,0,0,26.876470588235293,1
no_value,2400,0,3,ty,0,0,0,0,0,29.916666666666668,1
no_value,8220,1,3,ntpc,0,0,0,0,0,81.58823529411765,1
female,26410,2,4,tp,0,0,0,0,0,51.50625,1
male,127235,29,4,ntpc,2,0,0,2,0,20.320481927710844,1
male,8310,1,4,tp,0,0,0,0,0,119.79310344827586,1
no_value,53534,19,4,kh,1,0,0,0,0,88.17910447761194,1
no_value,40440,2,4,tc,0,0,0,0,0,32.585,1
female,75618,2,5,tc,0,0,0,0,0,24.55614973262032,1
female,14753,4,5,kh,0,0,0,0,0,52.16666666666666,1
no_value,1875,0,5,tp,0,0,0,0,0,112.0,1
no_value,2730,1,5,tp,1,0,0,1,0,67.58333333333333,1
male,300930,10,5,tp,1,0,0,0,0,34.925187032418954,1
female,26928,11,6,tp,20,1,4,33,3,106.43333333333334,1
no_value,1208,0,6,ntpc,0,0,0,0,0,18.33333333333333,0
no_value,6554,0,7,tp,0,0,0,0,0,9.88,1
no_value,2957,0,7,ylc,0,0,0,0,0,40.5,1
no_value,3075,0,7,ty,0,0,0,0,0,97.125,1
female,4212,0,7,tn,0,0,0,0,0,46.35714285714285,1
female,28975,3,7,tp,0,0,0,0,0,63.7639751552795,1
no_value,40745,2,8,tp,0,0,0,0,0,9.833333333333334,1
no_value,7710,0,9,tn,0,0,0,0,0,80.21875,1
no_value,150395,26,9,ml,0,0,0,0,0,61.17628205128205,1
no_value,68523,4,9,tc,0,0,0,0,0,35.10059171597633,1
female,43817,3,2,hlc,0,0,0,0,0,13.344827586206897,1
no_value,116558,9,2,tp,1,0,0,1,0,33.141975308641975,1
no_value,1425,1,3,tp,1,0,0,1,0,218.2,0
unspecified,5325,0,4,tp,1,0,0,1,0,26.517241379310345,1
female,21810,1,4,tp,0,0,0,0,0,69.70707070707071,1
no_value,2850,0,4,ntct,1,0,0,0,0,37.0,1
female,19720,4,4,tp,1,0,0,1,0,66.54166666666667,1
unspecified,15353,4,4,tc,1,0,0,1,1,26.785714285714285,1
male,278372,58,5,tn,0,0,1,0,1,59.977341389728096,1
no_value,13425,3,5,ylc,0,0,0,0,0,19.62857142857143,1
female,79451,11,5,tn,0,0,3,0,2,14.952991452991451,1
no_value,64241,10,6,tp,1,0,0,1,0,82.8030303030303,1
female,23775,2,6,tp,1,0,0,1,0,53.16763005780347,1
no_value,1350,4,6,tc,0,0,0,0,0,10.892156862745098,0
no_value,2197,0,6,ty,0,0,0,0,0,39.5,1
no_value,1125,0,6,tp,0,0,0,0,0,23.75,1
female,31532,10,7,tp,1,0,0,1,0,53.4,1
male,108025,30,8,kh,3,0,0,5,0,96.39716312056736,1
no_value,13035,2,8,ty,1,0,0,1,0,52.27835051546392,1
no_value,13560,1,10,ty,0,0,0,0,0,18.95,1
no_value,29216,4,1,tp,0,0,0,0,0,62.08108108108108,1
no_value,41038,3,2,ylc,0,0,0,0,0,48.47826086956522,1
no_value,2250,0,3,tc,0,0,0,0,0,41.57142857142857,1
no_value,26350,8,5,hc,0,0,0,0,0,66.17073170731707,1
unspecified,4740,0,5,tp,0,0,0,0,0,11.6,1
no_value,41258,9,5,ty,0,0,0,0,0,64.96195652173913,1
female,58698,14,5,tp,0,0,0,0,0,30.925925925925927,1
male,6450,4,6,ntpc,1,0,0,1,0,30.285714285714285,1
no_value,135329,10,6,tn,1,0,0,1,0,21.288235294117648,1
male,155605,11,6,tn,3,1,2,3,1,21.30936819172113,1
no_value,7725,4,6,ntpc,1,0,0,1,0,68.94444444444444,0
male,38521,6,7,kh,0,0,0,0,0,112.46341463414636,1
no_value,675,0,7,ttct,0,0,0,0,0,13.0,1
no_value,1800,0,7,ntpc,1,0,0,1,0,34.36363636363637,1
no_value,36975,1,7,ml,2,0,0,2,0,27.356382978723403,1
no_value,8862,0,7,ilc,0,0,0,0,0,46.564516129032256,1
no_value,25755,1,8,tp,0,0,0,0,0,37.8,1
no_value,354,0,8,tp,0,0,0,0,0,41.0,1
no_value,13650,1,8,ntpc,0,0,0,0,0,92.23076923076924,1
unspecified,67924,16,9,ml,0,0,0,0,1,0.0,0
male,201093,64,9,ntpc,1,0,0,1,0,28.904255319148938,1
no_value,3617,0,9,chc,0,0,0,0,0,65.5,0
no_value,10113,1,9,tp,0,0,0,0,0,136.9090909090909,1
unspecified,10710,1,10,kh,0,0,0,0,0,16.923076923076923,1
no_value,9571,0,10,tp,0,0,0,0,0,13.571428571428571,1
female,8583,0,1,ntpc,0,0,0,0,0,30.23809523809524,1
no_value,2192,0,1,hc,0,0,0,0,0,53.2,1
no_value,40185,2,1,ntct,0,0,0,0,0,21.2093023255814,1
no_value,1550,0,1,tp,0,0,0,0,0,24.5,0
no_value,154,0,3,hc,0,0,0,0,0,50.0,1
no_value,10827,4,4,ntpc,1,0,0,1,0,69.0,1
female,28459,7,4,ty,0,0,0,0,0,20.02884615384616,1
unspecified,2175,0,4,tp,0,0,0,0,0,77.125,1
no_value,1439,0,4,ntpc,0,0,0,0,0,22.0,1
no_value,19075,3,5,ty,1,0,0,1,0,53.4875,1
no_value,20145,6,5,tp,1,0,0,1,0,160.50819672131146,1
no_value,25660,3,5,ty,1,0,0,1,0,75.68085106382979,1
no_value,16305,6,5,ty,1,0,0,1,0,105.48387096774194,1
no_value,21525,3,5,tp,1,0,0,1,0,84.90217391304348,1
female,151187,8,5,tc,0,0,0,0,0,18.246913580246915,1
male,56605,5,5,hc,1,0,0,1,0,72.00617283950618,1
no_value,2925,0,5,ty,1,0,0,1,0,107.23076923076924,0
male,1125,0,6,tp,0,0,0,0,0,21.166666666666668,1
no_value,4050,0,6,hc,0,0,0,0,0,105.0,0
male,138117,34,6,hc,0,0,0,0,0,88.06845965770171,1
no_value,1984,0,6,ntpc,0,0,0,0,0,193.57142857142856,1
no_value,3750,0,6,tp,0,0,0,0,0,32.583333333333336,1
no_value,5025,0,7,kh,0,0,0,0,0,30.06896551724138,1
no_value,19766,1,7,ntpc,0,0,0,0,0,36.66666666666666,1
no_value,3827,2,7,ml,0,0,0,0,0,113.75,1
no_value,33973,13,7,kh,0,0,0,0,0,103.0,1
no_value,10399,4,7,ntpc,0,0,0,0,0,90.45454545454544,1
no_value,9825,0,7,tp,1,0,0,1,0,50.51162790697674,1
female,19505,3,8,ntpc,0,0,0,0,0,59.25,1
no_value,10176,4,8,ntpc,0,0,0,0,0,101.58064516129032,1
no_value,18800,1,8,tc,0,0,0,0,0,37.54545454545455,1
male,225,0,8,ntpc,0,0,0,0,0,25.0,0
unspecified,44758,39,8,tc,1,0,0,0,0,45.0,0
no_value,3091,0,9,tp,0,0,0,0,0,0.0,0
unspecified,158460,15,9,tc,0,0,0,0,0,213.80357142857144,1
male,8647,0,1,tp,1,0,0,1,0,13.166666666666666,1
no_value,11107,1,1,hc,0,0,0,0,0,60.0,1
no_value,13658,1,2,tp,0,0,0,0,0,19.0,1
no_value,28278,4,3,tn,0,0,0,0,0,36.97,1
no_value,32545,1,3,tp,0,0,0,0,0,35.65555555555556,1
no_value,3750,0,3,ntct,1,0,0,0,0,30.0,1
male,73830,8,4,tc,1,0,0,1,0,56.78415300546448,1
female,72243,10,4,tp,0,0,0,0,0,49.038781163434905,1
female,25804,4,4,ntpc,0,0,0,0,0,50.63157894736842,1
unspecified,75,0,4,tp,0,0,0,0,0,22.0,1
no_value,3630,0,4,tp,0,0,0,0,0,21.6875,1
no_value,4811,1,4,phc,0,0,0,0,0,33.625,1
no_value,975,0,4,tc,1,0,0,0,0,73.0,0
male,22200,1,4,ntpc,0,0,0,0,0,102.8,1
female,45774,3,5,tn,0,0,0,0,0,31.38961038961039,1
no_value,1950,0,5,tc,0,0,0,0,0,35.0,1
no_value,9035,1,5,ilc,0,0,0,0,0,25.704918032786885,1
female,1200,1,5,ty,1,0,0,1,0,82.66666666666667,0
unspecified,4339,3,6,tp,0,0,0,0,0,73.57142857142857,0
female,28550,1,6,tp,0,0,0,0,0,120.50299401197604,1
female,33943,10,6,ty,1,0,0,1,1,18.426315789473684,1
no_value,9505,1,7,tp,2,0,0,2,0,31.07843137254902,1
female,282768,26,7,tp,1,0,0,1,0,31.70384615384616,1
no_value,26717,7,7,ty,0,0,0,0,0,22.24347826086957,0
no_value,12241,1,7,ty,0,0,0,0,0,30.66197183098592,1
female,24000,4,7,ntpc,1,0,0,1,0,68.6625,1
no_value,17850,5,7,tp,1,0,0,1,0,79.96103896103897,1
no_value,9132,0,7,tc,0,0,0,0,0,44.888888888888886,1
unspecified,975,0,7,kh,0,0,0,0,0,18.6,1
male,82494,7,8,tp,9,0,0,14,0,39.81900452488688,1
no_value,40542,12,8,chc,1,0,0,1,0,21.933333333333334,1
no_value,7902,2,8,tp,0,0,0,0,0,358.5,1
no_value,5829,1,8,ntpc,1,0,0,1,0,128.0,0
no_value,10980,1,8,tp,1,0,0,2,0,48.21052631578947,1
male,21044,4,9,tn,0,0,0,0,0,38.86363636363637,1
no_value,9425,2,9,ntpc,0,0,0,0,0,12.705882352941176,0
no_value,2850,0,9,tp,0,0,0,0,0,38.81818181818182,1
no_value,8062,1,9,tp,0,0,0,0,0,27.0,1
unspecified,19830,5,9,ty,0,0,0,0,0,102.35714285714286,1
no_value,4875,0,9,tp,0,0,0,0,0,71.11111111111111,1
no_value,6075,3,9,ml,1,0,0,0,0,121.51315789473684,0
no_value,1125,2,9,ilc,0,0,0,0,0,6.58,0
no_value,229,0,10,ylc,0,0,0,0,0,40.0,0
no_value,15395,2,10,ty,0,0,0,0,0,125.36363636363636,1
no_value,22782,1,1,kh,1,0,0,1,0,22.095890410958905,1
no_value,38880,2,1,kh,1,0,0,1,0,20.49019607843137,1
no_value,36820,2,1,kh,1,0,0,1,0,30.25,1
no_value,23115,1,1,kh,1,0,0,1,0,15.5,1
no_value,6269,0,1,kh,1,0,0,1,0,22.789473684210527,1
no_value,6970,0,1,kh,0,0,0,0,0,42.1,1
no_value,264611,21,1,tp,1,0,0,1,0,38.91609589041096,1
male,116820,9,2,ntpc,0,0,0,0,0,31.795081967213115,1
no_value,11736,1,3,kh,0,0,0,0,0,16.19402985074627,1
no_value,19125,1,3,tp,0,0,0,0,0,28.659574468085108,1
male,104138,15,3,ty,1,0,0,1,0,38.31026252983293,1
unspecified,14363,1,4,ntpc,0,0,0,0,0,50.766666666666666,1
no_value,42024,10,4,tc,0,0,0,0,0,37.392857142857146,1
female,16050,1,4,ty,7,0,0,7,0,55.58064516129032,1
unspecified,4940,0,4,tp,0,0,0,0,0,12.04,1
female,202198,33,4,tc,1,0,0,1,0,34.63466666666667,1
no_value,15632,6,4,kh,0,0,0,0,0,41.407407407407405,1
male,44073,5,4,tc,1,0,0,1,0,42.18134715025906,1
female,2235,0,5,tc,0,0,0,0,0,50.18181818181818,1
no_value,45816,8,5,chc,1,0,0,1,0,35.15384615384615,1
female,16663,1,5,kh,0,0,0,0,0,45.229729729729726,1
female,107795,25,5,tp,9,0,3,10,3,90.00641025641026,1
no_value,17110,3,5,tp,0,0,0,0,0,27.56896551724138,1
male,14685,1,5,ttct,13,0,0,19,0,19.214285714285715,1
male,21895,3,5,hlc,1,0,0,1,0,35.678899082568805,1
male,14580,2,5,tc,1,0,0,1,0,59.85714285714285,1
no_value,45999,10,5,chc,1,0,0,1,0,87.04195804195804,1
no_value,5982,0,5,tp,0,0,0,0,0,26.357142857142858,1
no_value,407785,31,6,tp,1,0,0,1,0,38.03771428571429,1
male,30056,9,6,tp,0,0,0,0,1,71.30985915492958,1
no_value,5945,0,6,tp,0,0,0,0,0,88.68,1
male,1500,0,6,tn,0,0,0,0,0,149.5,1
male,50388,13,6,ilc,0,0,0,0,0,113.16363636363636,1
female,46487,12,6,kh,0,0,0,0,0,14.435483870967742,1
female,13256,1,6,tp,1,0,0,1,0,89.6140350877193,1
no_value,2850,0,7,tc,0,0,0,0,0,36.25,1
no_value,13003,1,7,ntpc,0,0,0,0,0,109.82539682539682,1
no_value,638,0,7,kh,0,0,0,0,0,118.2,0
no_value,11494,1,7,kh,1,0,0,1,0,19.743589743589745,1
no_value,5400,0,7,tc,0,0,0,0,0,49.59090909090909,1
female,103179,12,7,tc,0,0,0,0,0,59.72413793103448,1
unspecified,134096,32,7,tp,1,0,0,1,0,108.10975609756098,1
no_value,27669,1,7,tc,0,0,0,0,0,59.76543209876543,1
no_value,3374,0,8,ntpc,0,0,0,0,0,39.6,1
no_value,4423,0,8,tp,0,0,0,0,0,19.8,1
no_value,4271,0,8,tp,0,0,0,0,0,79.46153846153847,1
no_value,3285,0,8,ty,0,0,0,0,0,251.0,1
no_value,8625,0,9,ml,1,0,0,1,0,54.12820512820513,1
no_value,2042,0,9,ty,0,0,0,0,0,54.333333333333336,0
